Instance,Terminal,Layer,X location,Y location,Voltage
hold10,VGND,li1,28.9800,54.4000,0.000022
hold9,VGND,li1,53.3600,43.5200,0.000006
hold8,VGND,li1,53.3600,48.9600,0.000052
hold7,VGND,li1,35.8800,21.7600,0.000009
hold6,VGND,li1,31.2800,43.5200,0.000004
hold5,VGND,li1,42.3200,54.4000,0.000034
hold4,VGND,li1,51.0600,54.4000,0.000039
hold3,VGND,li1,42.3200,21.7600,0.000011
hold2,VGND,li1,46.4600,27.2000,0.000039
hold1,VGND,li1,12.8800,54.4000,0.000023
clkload2,VGND,li1,44.1600,48.9600,0.000051
clkload1,VGND,li1,13.8000,48.9600,0.000024
clkload0,VGND,li1,42.7800,21.7600,0.000011
clkbuf_2_3__f_clk_regs,VGND,li1,39.5600,48.9600,0.000047
clkbuf_2_2__f_clk_regs,VGND,li1,19.3200,54.4000,0.000022
clkbuf_2_1__f_clk_regs,VGND,li1,48.7600,27.2000,0.000040
clkbuf_2_0__f_clk_regs,VGND,li1,20.7000,27.2000,0.000024
clkbuf_0_clk_regs,VGND,li1,33.5800,38.0800,0.000022
clkbuf_1_0__f_clk,VGND,li1,50.6000,59.8400,0.000032
clkbuf_0_clk,VGND,li1,50.6000,54.4000,0.000039
clkbuf_regs_0_clk,VGND,li1,33.5800,32.6400,0.000018
max_cap32,VGND,li1,39.1000,16.3200,0.000013
max_cap31,VGND,li1,50.6000,48.9600,0.000052
max_cap30,VGND,li1,17.0200,59.8400,0.000012
output29,VGND,li1,54.5100,32.6400,0.000021
output28,VGND,li1,48.9900,38.0800,0.000024
output27,VGND,li1,8.9700,54.4000,0.000023
output26,VGND,li1,7.5900,54.4000,0.000023
output25,VGND,li1,7.5900,54.4000,0.000023
output24,VGND,li1,7.5900,43.5200,0.000004
output23,VGND,li1,7.5900,38.0800,0.000015
output22,VGND,li1,7.5900,27.2000,0.000025
output21,VGND,li1,7.5900,21.7600,0.000007
output20,VGND,li1,7.5900,16.3200,0.000010
output19,VGND,li1,10.3500,16.3200,0.000010
output18,VGND,li1,30.1300,10.8800,0.000005
output17,VGND,li1,28.2900,10.8800,0.000004
output16,VGND,li1,22.7700,10.8800,0.000004
output15,VGND,li1,17.7100,10.8800,0.000005
output14,VGND,li1,17.7100,16.3200,0.000009
output13,VGND,li1,11.7300,16.3200,0.000010
output12,VGND,li1,8.0500,16.3200,0.000010
output11,VGND,li1,8.9700,16.3200,0.000010
output10,VGND,li1,54.0500,27.2000,0.000041
output9,VGND,li1,54.5100,21.7600,0.000012
output8,VGND,li1,52.2100,21.7600,0.000012
output7,VGND,li1,53.5900,16.3200,0.000014
output6,VGND,li1,43.4700,10.8800,0.000006
output5,VGND,li1,42.0900,10.8800,0.000006
input1,VGND,li1,54.5100,27.2000,0.000041
output2,VGND,li1,45.3100,59.8400,0.000029
output4,VGND,li1,36.5700,10.8800,0.000005
output3,VGND,li1,33.8100,10.8800,0.000005
place49,VGND,li1,45.3100,43.5200,0.000006
fanout12,VGND,li1,45.3100,54.4000,0.000035
place46,VGND,li1,53.5900,38.0800,0.000024
place48,VGND,li1,34.2700,43.5200,0.000004
place45,VGND,li1,33.3500,21.7600,0.000008
place51,VGND,li1,19.5500,48.9600,0.000022
place47,VGND,li1,35.6500,43.5200,0.000005
place52,VGND,li1,53.5900,16.3200,0.000014
place50,VGND,li1,27.8300,54.4000,0.000022
TAP_TAPCELL_ROW_17_65,VGND,li1,44.3900,59.5480,0.000027
TAP_TAPCELL_ROW_17_64,VGND,li1,31.5100,59.5480,0.000016
TAP_TAPCELL_ROW_17_63,VGND,li1,18.6300,59.5480,0.000012
TAP_TAPCELL_ROW_16_62,VGND,li1,44.3900,54.6910,0.000035
TAP_TAPCELL_ROW_16_61,VGND,li1,18.6300,54.6910,0.000022
TAP_TAPCELL_ROW_15_60,VGND,li1,31.5100,54.1080,0.000025
TAP_TAPCELL_ROW_14_59,VGND,li1,44.3900,49.2510,0.000051
TAP_TAPCELL_ROW_14_58,VGND,li1,18.6300,49.2510,0.000022
TAP_TAPCELL_ROW_13_57,VGND,li1,31.5100,48.6680,0.000034
TAP_TAPCELL_ROW_12_56,VGND,li1,44.3900,43.8110,0.000006
TAP_TAPCELL_ROW_12_55,VGND,li1,18.6300,43.8110,0.000004
TAP_TAPCELL_ROW_11_54,VGND,li1,31.5100,43.2280,0.000004
TAP_TAPCELL_ROW_10_53,VGND,li1,44.3900,38.3710,0.000023
TAP_TAPCELL_ROW_10_52,VGND,li1,18.6300,38.3710,0.000014
TAP_TAPCELL_ROW_9_51,VGND,li1,31.5100,37.7880,0.000020
TAP_TAPCELL_ROW_8_50,VGND,li1,44.3900,32.9310,0.000020
TAP_TAPCELL_ROW_8_49,VGND,li1,18.6300,32.9310,0.000012
TAP_TAPCELL_ROW_7_48,VGND,li1,31.5100,32.3480,0.000016
TAP_TAPCELL_ROW_6_47,VGND,li1,44.3900,27.4910,0.000036
TAP_TAPCELL_ROW_6_46,VGND,li1,18.6300,27.4910,0.000024
TAP_TAPCELL_ROW_5_45,VGND,li1,31.5100,26.9080,0.000025
TAP_TAPCELL_ROW_4_44,VGND,li1,44.3900,22.0510,0.000011
TAP_TAPCELL_ROW_4_43,VGND,li1,18.6300,22.0510,0.000007
TAP_TAPCELL_ROW_3_42,VGND,li1,31.5100,21.4680,0.000008
TAP_TAPCELL_ROW_2_41,VGND,li1,44.3900,16.6110,0.000014
TAP_TAPCELL_ROW_2_40,VGND,li1,18.6300,16.6110,0.000009
TAP_TAPCELL_ROW_1_39,VGND,li1,31.5100,16.0280,0.000010
TAP_TAPCELL_ROW_0_38,VGND,li1,44.3900,11.1710,0.000007
TAP_TAPCELL_ROW_0_37,VGND,li1,31.5100,11.1710,0.000005
TAP_TAPCELL_ROW_0_36,VGND,li1,18.6300,11.1710,0.000005
PHY_EDGE_ROW_17_Left_35,VGND,li1,6.2100,59.8400,0.000012
PHY_EDGE_ROW_16_Left_34,VGND,li1,6.2100,54.4000,0.000023
PHY_EDGE_ROW_15_Left_33,VGND,li1,6.2100,54.4000,0.000023
PHY_EDGE_ROW_14_Left_32,VGND,li1,6.2100,48.9600,0.000024
PHY_EDGE_ROW_13_Left_31,VGND,li1,6.2100,48.9600,0.000024
PHY_EDGE_ROW_12_Left_30,VGND,li1,6.2100,43.5200,0.000004
PHY_EDGE_ROW_11_Left_29,VGND,li1,6.2100,43.5200,0.000004
PHY_EDGE_ROW_10_Left_28,VGND,li1,6.2100,38.0800,0.000015
PHY_EDGE_ROW_9_Left_27,VGND,li1,6.2100,38.0800,0.000015
PHY_EDGE_ROW_8_Left_26,VGND,li1,6.2100,32.6400,0.000013
PHY_EDGE_ROW_7_Left_25,VGND,li1,6.2100,32.6400,0.000013
PHY_EDGE_ROW_6_Left_24,VGND,li1,6.2100,27.2000,0.000025
PHY_EDGE_ROW_5_Left_23,VGND,li1,6.2100,27.2000,0.000025
PHY_EDGE_ROW_4_Left_22,VGND,li1,6.2100,21.7600,0.000007
PHY_EDGE_ROW_3_Left_21,VGND,li1,6.2100,21.7600,0.000007
PHY_EDGE_ROW_2_Left_20,VGND,li1,6.2100,16.3200,0.000010
PHY_EDGE_ROW_1_Left_19,VGND,li1,6.2100,16.3200,0.000010
PHY_EDGE_ROW_0_Left_18,VGND,li1,6.2100,10.8800,0.000006
PHY_EDGE_ROW_17_Right_17,VGND,li1,55.8900,59.8400,0.000032
PHY_EDGE_ROW_16_Right_16,VGND,li1,55.8900,54.4000,0.000039
PHY_EDGE_ROW_15_Right_15,VGND,li1,55.8900,54.4000,0.000039
PHY_EDGE_ROW_14_Right_14,VGND,li1,55.8900,48.9600,0.000052
PHY_EDGE_ROW_13_Right_13,VGND,li1,55.8900,48.9600,0.000052
PHY_EDGE_ROW_12_Right_12,VGND,li1,55.8900,43.5200,0.000006
PHY_EDGE_ROW_11_Right_11,VGND,li1,55.8900,43.5200,0.000006
PHY_EDGE_ROW_10_Right_10,VGND,li1,55.8900,38.0800,0.000024
PHY_EDGE_ROW_9_Right_9,VGND,li1,55.8900,38.0800,0.000024
PHY_EDGE_ROW_8_Right_8,VGND,li1,55.8900,32.6400,0.000021
PHY_EDGE_ROW_7_Right_7,VGND,li1,55.8900,32.6400,0.000021
PHY_EDGE_ROW_6_Right_6,VGND,li1,55.8900,27.2000,0.000041
PHY_EDGE_ROW_5_Right_5,VGND,li1,55.8900,27.2000,0.000041
PHY_EDGE_ROW_4_Right_4,VGND,li1,55.8900,21.7600,0.000012
PHY_EDGE_ROW_3_Right_3,VGND,li1,55.8900,21.7600,0.000012
PHY_EDGE_ROW_2_Right_2,VGND,li1,55.8900,16.3200,0.000014
PHY_EDGE_ROW_1_Right_1,VGND,li1,55.8900,16.3200,0.000014
PHY_EDGE_ROW_0_Right_0,VGND,li1,55.8900,10.8800,0.000007
_179_,VGND,li1,13.5700,21.7600,0.000007
_178_,VGND,li1,23.6900,38.0800,0.000014
_177_,VGND,li1,21.8500,32.6400,0.000012
_176_,VGND,li1,12.1900,10.8800,0.000006
_175_,VGND,li1,16.7900,16.3200,0.000009
_174_,VGND,li1,26.4500,16.3200,0.000008
_173_,VGND,li1,26.4500,21.7600,0.000006
_172_,VGND,li1,31.0500,16.3200,0.000010
_171_,VGND,li1,46.2300,32.6400,0.000021
_170_,VGND,li1,39.3300,27.2000,0.000033
_169_,VGND,li1,13.8000,54.4000,0.000023
_168_,VGND,li1,23.4600,48.9600,0.000021
_167_,VGND,li1,38.4100,16.3200,0.000012
_166_,VGND,li1,11.5000,48.9600,0.000024
_165_,VGND,li1,48.0700,16.3200,0.000014
_164_,VGND,li1,11.5000,59.8400,0.000012
_163_,VGND,li1,50.3700,38.0800,0.000024
_162_,VGND,li1,25.9900,48.9600,0.000026
_161_,VGND,li1,49.9100,43.5200,0.000006
_160_,VGND,li1,49.9100,32.6400,0.000021
_159_,VGND,li1,42.5500,54.4000,0.000034
_158_,VGND,li1,33.8100,54.4000,0.000027
_157_,VGND,li1,49.9100,48.9600,0.000052
_156_,VGND,li1,50.3700,21.7600,0.000012
_155_,VGND,li1,11.5000,32.6400,0.000013
_154_,VGND,li1,49.9100,10.8800,0.000007
_153_,VGND,li1,11.5000,38.0800,0.000015
_152_,VGND,li1,22.0800,43.5200,0.000003
_151_,VGND,li1,25.7600,27.2000,0.000020
_150_,VGND,li1,11.5000,27.2000,0.000025
_149_,VGND,li1,14.0300,21.7600,0.000007
_148_,VGND,li1,8.7400,21.7600,0.000007
_147_,VGND,li1,22.3100,32.6400,0.000012
_146_,VGND,li1,28.2900,43.5200,0.000004
_145_,VGND,li1,26.4500,27.2000,0.000020
_144_,VGND,li1,24.8400,32.6400,0.000011
_143_,VGND,li1,10.8100,16.3200,0.000010
_142_,VGND,li1,14.9500,16.3200,0.000009
_141_,VGND,li1,20.4700,10.8800,0.000004
_140_,VGND,li1,25.9900,10.8800,0.000004
_139_,VGND,li1,26.9100,21.7600,0.000006
_138_,VGND,li1,29.9000,27.2000,0.000023
_137_,VGND,li1,32.4300,21.7600,0.000008
_136_,VGND,li1,45.0800,38.0800,0.000024
_135_,VGND,li1,43.0100,27.2000,0.000036
_134_,VGND,li1,32.6600,27.2000,0.000025
_133_,VGND,li1,38.6400,21.7600,0.000009
_132_,VGND,li1,16.7900,48.9600,0.000023
_131_,VGND,li1,25.0700,54.4000,0.000018
_130_,VGND,li1,25.7600,54.4000,0.000020
_129_,VGND,li1,37.0300,16.3200,0.000012
_128_,VGND,li1,39.3300,10.8800,0.000006
_127_,VGND,li1,10.8100,43.5200,0.000004
_126_,VGND,li1,14.4900,43.5200,0.000004
_125_,VGND,li1,43.0100,16.3200,0.000013
_124_,VGND,li1,46.6900,16.3200,0.000014
_123_,VGND,li1,48.7600,43.5200,0.000006
_122_,VGND,li1,39.3300,43.5200,0.000005
_121_,VGND,li1,27.8300,43.5200,0.000004
_120_,VGND,li1,32.6600,43.5200,0.000004
_119_,VGND,li1,51.2900,38.0800,0.000024
_118_,VGND,li1,49.4500,27.2000,0.000040
_117_,VGND,li1,48.9900,21.7600,0.000012
_116_,VGND,li1,29.2100,21.7600,0.000007
_115_,VGND,li1,40.7100,32.6400,0.000019
_114_,VGND,li1,10.8100,32.6400,0.000013
_113_,VGND,li1,14.0300,32.6400,0.000012
_112_,VGND,li1,45.7700,21.7600,0.000011
_111_,VGND,li1,50.8300,16.3200,0.000014
_110_,VGND,li1,25.5300,16.3200,0.000008
_109_,VGND,li1,39.1000,43.5200,0.000005
_108_,VGND,li1,10.8100,43.5200,0.000004
_107_,VGND,li1,14.4900,38.0800,0.000015
_106_,VGND,li1,24.1500,16.3200,0.000008
_105_,VGND,li1,40.9400,38.0800,0.000023
_104_,VGND,li1,23.0000,38.0800,0.000014
_103_,VGND,li1,26.9100,38.0800,0.000015
_102_,VGND,li1,39.7900,27.2000,0.000033
_101_,VGND,li1,29.6700,38.0800,0.000017
_100_,VGND,li1,35.6500,27.2000,0.000030
_099_,VGND,li1,27.6000,32.6400,0.000013
_098_,VGND,li1,11.5000,21.7600,0.000007
_097_,VGND,li1,11.5000,27.2000,0.000025
_096_,VGND,li1,20.4700,21.7600,0.000006
_095_,VGND,li1,29.6700,32.6400,0.000014
_094_,VGND,li1,37.9500,32.6400,0.000019
_093_,VGND,li1,43.0100,43.5200,0.000006
_092_,VGND,li1,54.0500,54.4000,0.000039
_091_,VGND,li1,42.7800,38.0800,0.000023
_090_,VGND,li1,37.9500,38.0800,0.000023
_089_,VGND,li1,35.8800,59.8400,0.000021
_088_,VGND,li1,40.4800,59.8400,0.000025
_087_,VGND,li1,34.7300,43.5200,0.000005
_086_,VGND,li1,36.3400,48.9600,0.000042
_085_,VGND,li1,42.5500,43.5200,0.000006
_084_,VGND,li1,36.1100,54.4000,0.000029
_083_,VGND,li1,33.3500,54.4000,0.000027
_082_,VGND,li1,31.0500,27.2000,0.000025
_081_,VGND,li1,33.5800,59.8400,0.000018
_080_,VGND,li1,37.0300,43.5200,0.000005
_079_,VGND,li1,43.2400,59.8400,0.000027
_078_,VGND,li1,31.9700,48.9600,0.000034
_077_,VGND,li1,33.3500,38.0800,0.000022
_076_,VGND,li1,34.0400,32.6400,0.000018
_075_,VGND,li1,48.5300,54.4000,0.000038
_074_,VGND,li1,32.4300,16.3200,0.000010
_073_,VGND,li1,40.7100,32.6400,0.000019
_072_,VGND,li1,30.5900,43.5200,0.000004
