Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_0_118,VGND,li1,60.4900,10.8800,0.000004
FILLER_0_113,VGND,li1,57.9600,10.8800,0.000004
FILLER_0_109,VGND,li1,56.3500,10.8800,0.000004
FILLER_0_103,VGND,li1,53.5900,10.8800,0.000004
FILLER_0_100,VGND,li1,52.2100,10.8800,0.000004
FILLER_0_94,VGND,li1,49.4500,10.8800,0.000004
FILLER_0_91,VGND,li1,48.0700,10.8800,0.000004
FILLER_0_85,VGND,li1,45.3100,10.8800,0.000004
FILLER_0_82,VGND,li1,43.7000,10.8800,0.000003
FILLER_0_76,VGND,li1,41.1700,10.8800,0.000003
FILLER_0_73,VGND,li1,39.7900,10.8800,0.000003
FILLER_0_67,VGND,li1,37.0300,10.8800,0.000003
FILLER_0_64,VGND,li1,35.6500,10.8800,0.000003
FILLER_0_60,VGND,li1,33.3500,10.8800,0.000003
FILLER_0_57,VGND,li1,32.4300,10.8800,0.000003
FILLER_0_55,VGND,li1,31.0500,10.8800,0.000002
FILLER_0_49,VGND,li1,28.7500,10.8800,0.000002
FILLER_0_46,VGND,li1,27.3700,10.8800,0.000002
FILLER_0_40,VGND,li1,24.6100,10.8800,0.000002
FILLER_0_37,VGND,li1,23.2300,10.8800,0.000002
FILLER_0_32,VGND,li1,20.7000,10.8800,0.000002
FILLER_0_29,VGND,li1,19.5500,10.8800,0.000002
FILLER_0_22,VGND,li1,16.3300,10.8800,0.000002
FILLER_0_19,VGND,li1,14.9500,10.8800,0.000002
FILLER_0_13,VGND,li1,12.1900,10.8800,0.000002
FILLER_0_10,VGND,li1,10.8100,10.8800,0.000002
FILLER_0_6,VGND,li1,8.5100,10.8800,0.000002
hold9,VGND,li1,25.3000,65.2800,0.000010
hold8,VGND,li1,60.7200,43.5200,0.000019
hold7,VGND,li1,42.3200,21.7600,0.000009
hold6,VGND,li1,34.0400,48.9600,0.000009
